Robot X[m],Robot Y[m],Robot Theta[rads],Landmark X[m],Landmark Y[m],Range[m],Bearing[rads]
3.0425326,1.3255231,0.136,4.6723925,0.8440939,1.619,-0.431
3.0587601,1.3285832,0.1177,4.6723925,0.8440939,1.605,-0.428
3.0735423,1.3304027,0.1183,4.6723925,0.8440939,1.597,-0.428
3.0882054,1.3317364,0.0341,4.6723925,0.8440939,1.622,-0.366
3.1207372,1.3321409,0.0378,4.6723925,0.8440939,1.612,-0.349
3.1356599,1.3335884,-0.0175,4.6723925,0.8440939,1.592,-0.333
3.146049,1.3341756,-0.0965,4.6723925,0.8440939,1.624,-0.22
3.1588484,1.3336489,-0.1338,4.6723925,0.8440939,1.632,-0.183
3.1739223,1.3312464,-0.138,4.6723925,0.8440939,1.621,-0.177
3.1900682,1.3292044,-0.1402,4.6723925,0.8440939,1.606,-0.18
3.206062,1.3267492,-0.1392,4.6723925,0.8440939,1.588,-0.179
3.2216664,1.3240443,-0.1403,4.6723925,0.8440939,1.574,-0.181
3.2351462,1.3219222,-0.2261,4.6723925,0.8440939,1.578,-0.104
3.2498562,1.3196793,-0.2612,4.6723925,0.8440939,1.567,-0.095
3.2632173,1.3160668,-0.3056,4.6723925,0.8440939,1.553,-0.022
3.2775442,1.3120113,-0.3192,4.6723925,0.8440939,1.538,-0.018
3.2913538,1.307373,-0.3788,4.6723925,0.8440939,1.524,0.016
3.3014876,1.3030693,-0.4525,4.6723925,0.8440939,1.494,0.116
3.3161419,1.2967391,-0.4769,4.6723925,0.8440939,1.494,0.145
3.329995,1.2894313,-0.4779,4.6723925,0.8440939,1.46,0.153
3.3451519,1.2815366,-0.4833,4.6723925,0.8440939,1.461,0.152
3.3572247,1.2742102,-0.5533,4.6723925,0.8440939,1.409,0.235
3.3698103,1.2658825,-0.5581,4.6723925,0.8440939,1.393,0.242
3.3831508,1.2583284,-0.609,4.6723925,0.8440939,1.382,0.247
3.3946926,1.2496292,-0.6464,4.6723925,0.8440939,1.339,0.322
3.4066778,1.2405204,-0.6504,4.6723925,0.8440939,1.313,0.343
3.4182045,1.2312303,-0.7226,4.6723925,0.8440939,1.284,0.366
3.4289777,1.2212771,-0.7372,4.6723925,0.8440939,1.244,0.439
3.4406972,1.2120108,-0.7471,4.6723925,0.8440939,1.214,0.447
3.4504771,1.2024318,-0.8266,4.6723925,0.8440939,1.159,0.516
3.4619005,1.1905896,-0.8365,4.6723925,0.8440939,1.163,0.513
3.4996657,1.146204,-0.9901,3.72073503,-1.98025384,2.784,-0.536
3.5085934,1.1322168,-1.0086,3.72073503,-1.98025384,2.849,-0.494
3.516281,1.1189372,-1.0125,3.72073503,-1.98025384,2.816,-0.501
3.525284,1.1063139,-1.0211,3.72073503,-1.98025384,2.817,-0.504
3.531325,1.0946511,-1.0881,3.72073503,-1.98025384,2.921,-0.448
3.538985,1.08004,-1.0962,3.12907696,-5.5581163,5.747,-0.548
3.538985,1.08004,-1.0962,3.72073503,-1.98025384,2.897,-0.428
3.5466052,1.0660015,-1.0949,3.12907696,-5.5581163,5.747,-0.551
3.5466052,1.0660015,-1.0949,3.72073503,-1.98025384,2.873,-0.43
3.5583504,1.042343,-1.2397,3.72073503,-1.98025384,2.953,-0.321
3.5632455,1.0280714,-1.2598,3.72073503,-1.98025384,2.986,-0.267
3.5787604,0.9809497,-1.2676,2.65345619,-3.75123336,4.334,-0.508
3.5825207,0.9672447,-1.2641,3.72073503,-1.98025384,2.923,-0.269
3.6083832,0.8453389,-1.4362,3.12907696,-5.5581163,6.404,-0.208
3.6112215,0.8290519,-1.4379,3.12907696,-5.5581163,6.332,-0.216
3.6132344,0.8004689,-1.515,2.65345619,-3.75123336,4.557,-0.27
3.6148585,0.7847498,-1.5205,2.65345619,-3.75123336,4.556,-0.267
3.6155353,0.7690014,-1.5212,3.12907696,-5.5581163,6.404,-0.132
3.6170939,0.7350861,-1.5665,3.72073503,-1.98025384,2.808,-0.007
3.6169289,0.7190982,-1.5973,2.65345619,-3.75123336,4.595,-0.194
3.6169289,0.7190982,-1.5973,3.12907696,-5.5581163,6.404,-0.056
3.6169289,0.7190982,-1.5973,3.72073503,-1.98025384,2.788,0.054
3.6179057,0.6880713,-1.5612,2.65345619,-3.75123336,4.497,-0.231
3.6180064,0.6570775,-1.5546,2.65345619,-3.75123336,4.504,-0.236
3.6196188,0.6403324,-1.5643,3.12907696,-5.5581163,6.261,-0.093
3.6183882,0.6254262,-1.5573,2.65345619,-3.75123336,4.42,-0.235
3.6202568,0.6086607,-1.5674,2.65345619,-3.75123336,4.486,-0.237
3.6192712,0.5930453,-1.5594,3.72073503,-1.98025384,2.65,0.019
3.6199973,0.5776484,-1.5609,2.65345619,-3.75123336,4.401,-0.237
3.6207582,0.5617942,-1.5646,3.12907696,-5.5581163,6.191,-0.093
3.6199566,0.5466849,-1.5564,2.65345619,-3.75123336,4.342,-0.241
3.6216011,0.5316155,-1.5622,2.65345619,-3.75123336,4.351,-0.241
3.6213409,0.5160974,-1.5595,2.65345619,-3.75123336,4.338,-0.24
3.6213615,0.5001858,-1.5555,3.72073503,-1.98025384,2.584,0.008
3.622574,0.4828189,-1.5624,0.48704624,-4.95127346,5.521,-0.545
3.6219018,0.4662831,-1.5527,0.48704624,-4.95127346,5.521,-0.54
3.6225382,0.4353151,-1.5562,2.65345619,-3.75123336,4.269,-0.244
3.6232018,0.4184283,-1.5595,2.65345619,-3.75123336,4.219,-0.246
3.6228364,0.4029959,-1.5576,2.65345619,-3.75123336,4.231,-0.248
3.623197,0.3873922,-1.5564,2.65345619,-3.75123336,4.211,-0.25
3.6239157,0.371501,-1.5598,0.48704624,-4.95127346,5.414,-0.549
3.6231082,0.3550661,-1.5516,2.65345619,-3.75123336,4.144,-0.254
3.6252012,0.3391795,-1.5619,2.65345619,-3.75123336,4.144,-0.252
3.6239407,0.3237873,-1.5532,2.65345619,-3.75123336,4.148,-0.255
3.62447,0.3085711,-1.5558,2.65345619,-3.75123336,4.144,-0.256
3.6253075,0.2923605,-1.5608,2.65345619,-3.75123336,4.089,-0.254
3.6257127,0.2730116,-1.5593,3.12907696,-5.5581163,5.867,-0.104
3.6255007,0.2568074,-1.5589,3.12907696,-5.5581163,5.867,-0.1
3.625347,0.2410825,-1.5577,3.12907696,-5.5581163,5.867,-0.1
3.6232947,0.1961462,-1.6454,0.48704624,-4.95127346,5.521,-0.48
3.6232947,0.1961462,-1.6454,2.65345619,-3.75123336,4.144,-0.17
3.6232947,0.1961462,-1.6454,3.12907696,-5.5581163,5.867,-0.013
3.6235967,0.1813621,-1.6574,0.48704624,-4.95127346,5.414,-0.479
3.6233287,0.1801497,-1.6564,2.65345619,-3.75123336,4.085,-0.167
3.6233287,0.1801497,-1.6564,3.72073503,-1.98025384,2.228,0.118
3.6210338,0.1639024,-1.658,3.72073503,-1.98025384,2.212,0.123
3.6205522,0.1523228,-1.7374,3.72073503,-1.98025384,2.174,0.187
3.6189769,0.1361343,-1.745,0.48704624,-4.95127346,5.632,-0.389
3.6189769,0.1361343,-1.745,2.65345619,-3.75123336,4.099,-0.077
3.6189769,0.1361343,-1.745,3.12907696,-5.5581163,5.747,0.081
3.6189769,0.1361343,-1.745,3.72073503,-1.98025384,2.135,0.211
3.6142735,0.1199918,-1.7378,0.97259759,-3.19151915,3.863,-0.502
3.6142735,0.1199918,-1.7378,0.48704624,-4.95127346,5.632,-0.39
3.6142735,0.1199918,-1.7378,2.65345619,-3.75123336,4.039,-0.077
3.6142735,0.1199918,-1.7378,3.12907696,-5.5581163,5.747,0.083
3.6142735,0.1199918,-1.7378,3.72073503,-1.98025384,2.119,0.213
3.6122816,0.1031995,-1.7442,3.72073503,-1.98025384,2.112,0.211
3.6093304,0.0865662,-1.7417,2.65345619,-3.75123336,4.027,-0.075
3.6083941,0.0740545,-1.8164,3.72073503,-1.98025384,2.06,0.256
3.604684,0.0582867,-1.8423,2.65345619,-3.75123336,3.974,0.018
3.5959323,0.0269291,-1.8382,2.65345619,-3.75123336,3.999,0.01
3.5906161,0.0097072,-1.8647,0.97259759,-3.19151915,3.863,-0.43
3.5906161,0.0097072,-1.8647,0.48704624,-4.95127346,5.747,-0.292
3.5906161,0.0097072,-1.8647,2.65345619,-3.75123336,3.943,0.019
3.5906161,0.0097072,-1.8647,3.12907696,-5.5581163,5.521,0.183
3.5906161,0.0097072,-1.8647,3.72073503,-1.98025384,1.956,0.323
3.5868297,-0.0022553,-1.9165,0.97259759,-3.19151915,3.971,-0.353
3.5868297,-0.0022553,-1.9165,2.65345619,-3.75123336,3.957,0.098
3.5868297,-0.0022553,-1.9165,3.12907696,-5.5581163,5.521,0.259
3.5761857,-0.0311481,-1.9229,0.97259759,-3.19151915,3.971,-0.344
3.5761857,-0.0311481,-1.9229,0.48704624,-4.95127346,5.747,-0.211
3.5761857,-0.0311481,-1.9229,2.65345619,-3.75123336,3.916,0.114
3.5761857,-0.0311481,-1.9229,3.12907696,-5.5581163,5.521,0.262
3.5761857,-0.0311481,-1.9229,3.72073503,-1.98025384,1.859,0.414
3.5705908,-0.0456534,-1.9228,2.65345619,-3.75123336,3.863,0.113
3.5705908,-0.0456534,-1.9228,3.12907696,-5.5581163,5.414,0.27
3.5705908,-0.0456534,-1.9228,3.72073503,-1.98025384,1.851,0.413
3.5654458,-0.0615562,-1.9305,0.97259759,-3.19151915,3.971,-0.344
3.5654458,-0.0615562,-1.9305,0.48704624,-4.95127346,5.747,-0.209
3.5654458,-0.0615562,-1.9305,2.65345619,-3.75123336,3.876,0.121
3.5654458,-0.0615562,-1.9305,3.12907696,-5.5581163,5.414,0.273
3.5654458,-0.0615562,-1.9305,3.72073503,-1.98025384,1.825,0.424
3.5609703,-0.0736389,-1.9994,0.97259759,-3.19151915,4.008,-0.269
3.5609703,-0.0736389,-1.9994,0.48704624,-4.95127346,5.826,-0.131
3.5609703,-0.0736389,-1.9994,3.72073503,-1.98025384,1.752,0.491
3.5536471,-0.0886264,-2.0137,0.97259759,-3.19151915,3.983,-0.261
3.5536471,-0.0886264,-2.0137,0.48704624,-4.95127346,5.801,-0.124
3.5536471,-0.0886264,-2.0137,3.12907696,-5.5581163,5.214,0.365
3.5536471,-0.0886264,-2.0137,3.72073503,-1.98025384,1.722,0.509
3.5479473,-0.1021181,-2.0201,0.97259759,-3.19151915,4.008,-0.257
3.5479473,-0.1021181,-2.0201,0.48704624,-4.95127346,5.843,-0.12
3.5479473,-0.1021181,-2.0201,3.12907696,-5.5581163,5.214,0.358
3.5479473,-0.1021181,-2.0201,3.72073503,-1.98025384,1.707,0.512
3.5398802,-0.1164896,-2.0133,0.97259759,-3.19151915,3.971,-0.264
3.5398802,-0.1164896,-2.0133,3.72073503,-1.98025384,1.702,0.514
3.5334835,-0.1316216,-2.0246,0.97259759,-3.19151915,3.975,-0.252
3.5334835,-0.1316216,-2.0246,0.48704624,-4.95127346,5.747,-0.111
3.5334835,-0.1316216,-2.0246,3.12907696,-5.5581163,5.214,0.371
3.5334835,-0.1316216,-2.0246,3.72073503,-1.98025384,1.682,0.519
3.5178528,-0.1598471,-2.0953,0.48704624,-4.95127346,5.747,-0.046
3.5178528,-0.1598471,-2.0953,3.12907696,-5.5581163,5.028,0.436
3.5105411,-0.1732053,-2.0987,0.48704624,-4.95127346,5.747,-0.043
3.5105411,-0.1732053,-2.0987,3.12907696,-5.5581163,4.957,0.444
3.501604,-0.1872814,-2.0925,0.97259759,-3.19151915,3.943,-0.184
3.501604,-0.1872814,-2.0925,3.12907696,-5.5581163,4.939,0.446
3.4948217,-0.2006344,-2.1444,0.84527678,-1.61673856,2.66,-0.542
3.4859534,-0.2157782,-2.1574,3.12907696,-5.5581163,4.772,0.502
3.4769176,-0.2282111,-2.1599,0.84527678,-1.61673856,2.682,-0.512
3.4769176,-0.2282111,-2.1599,3.12907696,-5.5581163,4.772,0.504
3.4678353,-0.2441723,-2.169,0.97259759,-3.19151915,3.916,-0.119
3.4586594,-0.2580193,-2.2074,0.84527678,-1.61673856,2.687,-0.487
3.4586594,-0.2580193,-2.2074,2.65345619,-3.75123336,3.444,0.382
3.4495972,-0.2696723,-2.2265,0.48704624,-4.95127346,5.632,0.093
3.4373173,-0.2845903,-2.2223,0.48704624,-4.95127346,5.632,0.087
3.4293813,-0.2977523,-2.2398,0.48704624,-4.95127346,5.623,0.098
3.4191933,-0.3092422,-2.246,1.91856554,-0.82058089,1.454,-0.554
3.4191933,-0.3092422,-2.246,0.84527678,-1.61673856,2.692,-0.439
3.4191933,-0.3092422,-2.246,0.97259759,-3.19151915,3.863,-0.042
3.4191933,-0.3092422,-2.246,0.48704624,-4.95127346,5.521,0.105
3.3973343,-0.337994,-2.2679,0.97259759,-3.19151915,3.811,-0.017
3.3848838,-0.3515307,-2.2717,0.97259759,-3.19151915,3.811,-0.007
3.3848838,-0.3515307,-2.2717,2.65345619,-3.75123336,3.175,0.476
3.3753831,-0.3655664,-2.2834,0.97259759,-3.19151915,3.807,-0.001
3.3753831,-0.3655664,-2.2834,2.65345619,-3.75123336,3.154,0.482
3.3633055,-0.3766739,-2.2655,0.97259759,-3.19151915,3.796,-0.008
3.3633055,-0.3766739,-2.2655,2.65345619,-3.75123336,3.155,0.477
3.3542521,-0.3907212,-2.2684,2.65345619,-3.75123336,3.143,0.473
3.3422486,-0.4030568,-2.2535,0.48704624,-4.95127346,5.414,0.12
3.3422486,-0.4030568,-2.2535,2.65345619,-3.75123336,3.14,0.471
3.3321137,-0.4161903,-2.2476,0.97259759,-3.19151915,3.749,-0.033
3.3321137,-0.4161903,-2.2476,2.65345619,-3.75123336,3.14,0.465
3.3217768,-0.430263,-2.2526,0.48704624,-4.95127346,5.414,0.115
3.3217768,-0.430263,-2.2526,2.65345619,-3.75123336,3.109,0.468
3.3117408,-0.4423979,-2.2559,0.84527678,-1.61673856,2.55,-0.452
3.3009031,-0.4550955,-2.2489,0.48704624,-4.95127346,5.414,0.117
3.2904814,-0.4677274,-2.2462,2.65345619,-3.75123336,3.076,0.474
3.2799872,-0.4817274,-2.251,0.48704624,-4.95127346,5.363,0.113
3.2696821,-0.4939812,-2.2405,0.84527678,-1.61673856,2.467,-0.476
3.2696821,-0.4939812,-2.2405,0.97259759,-3.19151915,3.634,-0.037
3.2696821,-0.4939812,-2.2405,0.48704624,-4.95127346,5.312,0.108
3.2696821,-0.4939812,-2.2405,2.65345619,-3.75123336,3.044,0.471
3.2599543,-0.5088028,-2.2457,0.84527678,-1.61673856,2.44,-0.49
3.2599543,-0.5088028,-2.2457,0.97259759,-3.19151915,3.618,-0.046
3.2599543,-0.5088028,-2.2457,0.48704624,-4.95127346,5.312,0.112
3.2485025,-0.5208555,-2.236,0.84527678,-1.61673856,2.414,-0.492
3.2485025,-0.5208555,-2.236,0.97259759,-3.19151915,3.592,-0.048
3.239079,-0.5346925,-2.2435,0.84527678,-1.61673856,2.405,-0.492
3.239079,-0.5346925,-2.2435,0.97259759,-3.19151915,3.618,-0.046
3.239079,-0.5346925,-2.2435,0.48704624,-4.95127346,5.312,0.097
3.239079,-0.5346925,-2.2435,2.65345619,-3.75123336,3.004,0.468
3.2271824,-0.5482171,-2.2392,0.84527678,-1.61673856,2.385,-0.493
3.2271824,-0.5482171,-2.2392,0.97259759,-3.19151915,3.573,-0.043
3.2271824,-0.5482171,-2.2392,0.48704624,-4.95127346,5.214,0.109
3.2271824,-0.5482171,-2.2392,2.65345619,-3.75123336,2.991,0.474
3.2176632,-0.5620989,-2.2385,0.84527678,-1.61673856,2.369,-0.499
3.2176632,-0.5620989,-2.2385,0.97259759,-3.19151915,3.573,-0.047
3.2176632,-0.5620989,-2.2385,0.48704624,-4.95127346,5.214,0.105
3.2176632,-0.5620989,-2.2385,2.65345619,-3.75123336,2.999,0.468
3.2059943,-0.5745972,-2.2229,0.84527678,-1.61673856,2.329,-0.515
3.2059943,-0.5745972,-2.2229,0.97259759,-3.19151915,3.537,-0.058
3.2059943,-0.5745972,-2.2229,0.48704624,-4.95127346,5.214,0.093
3.2059943,-0.5745972,-2.2229,2.65345619,-3.75123336,2.959,0.47
3.1969031,-0.5892034,-2.224,0.84527678,-1.61673856,2.318,-0.522
3.1969031,-0.5892034,-2.224,0.97259759,-3.19151915,3.504,-0.062
3.1969031,-0.5892034,-2.224,0.48704624,-4.95127346,5.223,0.09
3.1969031,-0.5892034,-2.224,2.65345619,-3.75123336,2.957,0.468
3.185816,-0.6018897,-2.2206,0.84527678,-1.61673856,2.313,-0.523
3.185816,-0.6018897,-2.2206,0.97259759,-3.19151915,3.509,-0.061
3.1855462,-0.6025374,-2.221,0.48704624,-4.95127346,5.214,0.091
3.1855462,-0.6025374,-2.221,2.65345619,-3.75123336,2.939,0.471
3.1755675,-0.6171647,-2.218,0.84527678,-1.61673856,2.276,-0.534
3.1755675,-0.6171647,-2.218,0.97259759,-3.19151915,3.49,-0.066
3.1755675,-0.6171647,-2.218,0.48704624,-4.95127346,5.214,0.087
3.1755675,-0.6171647,-2.218,2.65345619,-3.75123336,2.933,0.468
3.1655139,-0.6302703,-2.222,0.48704624,-4.95127346,5.214,0.083
3.1566881,-0.6430174,-2.2315,0.84527678,-1.61673856,2.25,-0.53
3.1566881,-0.6430174,-2.2315,0.97259759,-3.19151915,3.453,-0.059
3.1566881,-0.6430174,-2.2315,0.48704624,-4.95127346,5.119,0.098
3.1566881,-0.6430174,-2.2315,2.65345619,-3.75123336,2.868,0.484
3.1446734,-0.6569857,-2.2162,0.84527678,-1.61673856,2.283,-0.52
3.1446734,-0.6569857,-2.2162,0.97259759,-3.19151915,3.486,-0.052
3.1446734,-0.6569857,-2.2162,0.48704624,-4.95127346,5.214,0.082
3.1252468,-0.6850812,-2.2045,0.84527678,-1.61673856,2.198,-0.55
3.1252468,-0.6850812,-2.2045,0.97259759,-3.19151915,3.403,-0.084
3.1252468,-0.6850812,-2.2045,0.48704624,-4.95127346,5.119,0.073
3.1252468,-0.6850812,-2.2045,2.65345619,-3.75123336,2.856,0.473
3.1142886,-0.6992257,-2.2065,0.84527678,-1.61673856,2.175,-0.55
3.1142886,-0.6992257,-2.2065,0.97259759,-3.19151915,3.368,-0.077
3.1142886,-0.6992257,-2.2065,0.48704624,-4.95127346,5.119,0.077
3.1142886,-0.6992257,-2.2065,2.65345619,-3.75123336,2.835,0.473
3.1048261,-0.7125191,-2.2147,0.84527678,-1.61673856,2.185,-0.548
3.1048261,-0.7125191,-2.2147,0.97259759,-3.19151915,3.406,-0.072
3.1048261,-0.7125191,-2.2147,0.48704624,-4.95127346,5.05,0.08
3.1048261,-0.7125191,-2.2147,2.65345619,-3.75123336,2.829,0.479
3.095934,-0.7253896,-2.2164,0.84527678,-1.61673856,2.18,-0.549
3.0850121,-0.7396649,-2.2051,0.84527678,-1.61673856,2.166,-0.554
3.0850121,-0.7396649,-2.2051,0.97259759,-3.19151915,3.364,-0.066
3.0850121,-0.7396649,-2.2051,0.48704624,-4.95127346,5.119,0.08
3.0745052,-0.7534918,-2.1951,0.97259759,-3.19151915,3.311,-0.089
3.0745052,-0.7534918,-2.1951,0.48704624,-4.95127346,5.028,0.073
3.0745052,-0.7534918,-2.1951,2.65345619,-3.75123336,2.769,0.475
3.0660134,-0.7667134,-2.1941,0.97259759,-3.19151915,3.292,-0.098
3.0660134,-0.7667134,-2.1941,0.48704624,-4.95127346,5.028,0.064
3.0660134,-0.7667134,-2.1941,2.65345619,-3.75123336,2.761,0.471
3.0548688,-0.7801745,-2.1788,0.97259759,-3.19151915,3.27,-0.107
3.0548688,-0.7801745,-2.1788,0.48704624,-4.95127346,5.028,0.055
3.0548688,-0.7801745,-2.1788,2.65345619,-3.75123336,2.767,0.464
3.0460792,-0.795037,-2.1792,0.97259759,-3.19151915,3.325,-0.102
3.0460792,-0.795037,-2.1792,0.48704624,-4.95127346,5.028,0.049
3.0460792,-0.795037,-2.1792,2.65345619,-3.75123336,2.787,0.457
3.0358875,-0.8090371,-2.1827,0.48704624,-4.95127346,5.02,0.055
3.026706,-0.8235705,-2.1947,2.65345619,-3.75123336,2.704,0.474
3.0161115,-0.8385665,-2.1887,2.65345619,-3.75123336,2.69,0.475
3.0068041,-0.8513167,-2.1583,2.65345619,-3.75123336,2.729,0.452
2.9900266,-0.8791898,-2.1065,0.48704624,-4.95127346,4.929,-0.021
2.9900266,-0.8791898,-2.1065,2.65345619,-3.75123336,2.745,0.397
2.9801781,-0.8952239,-2.1034,2.65345619,-3.75123336,2.729,0.399
2.973007,-0.9093232,-2.1099,0.48704624,-4.95127346,4.844,-0.019
2.973007,-0.9093232,-2.1099,2.65345619,-3.75123336,2.713,0.403
2.964477,-0.9215261,-2.1023,0.97259759,-3.19151915,3.062,-0.191
2.964477,-0.9215261,-2.1023,0.48704624,-4.95127346,4.839,-0.019
2.964477,-0.9215261,-2.1023,2.65345619,-3.75123336,2.695,0.404
2.9470327,-0.951067,-2.102,2.65345619,-3.75123336,2.67,0.408
2.9392715,-0.9669485,-2.1097,2.65345619,-3.75123336,2.646,0.41
2.9291519,-0.9812922,-2.1014,2.65345619,-3.75123336,2.636,0.411
2.9219892,-0.9965528,-2.1087,0.48704624,-4.95127346,4.765,-0.02
2.9127012,-1.010093,-2.0986,0.48704624,-4.95127346,4.764,-0.02
2.9056049,-1.0248096,-2.1072,0.48704624,-4.95127346,4.728,-0.021
2.8975192,-1.037192,-2.1047,2.65345619,-3.75123336,2.558,0.423
2.8887562,-1.0502277,-2.0971,2.65345619,-3.75123336,2.584,0.418
2.8814423,-1.0654878,-2.1089,0.48704624,-4.95127346,4.64,-0.022
2.8814423,-1.0654878,-2.1089,2.65345619,-3.75123336,2.528,0.432
2.8732463,-1.0774565,-2.1034,0.97259759,-3.19151915,2.867,-0.207
2.8732463,-1.0774565,-2.1034,0.48704624,-4.95127346,4.622,-0.024
2.865539,-1.0919792,-2.1058,0.97259759,-3.19151915,2.873,-0.207
2.865539,-1.0919792,-2.1058,0.48704624,-4.95127346,4.645,-0.024
2.865539,-1.0919792,-2.1058,2.65345619,-3.75123336,2.526,0.43
2.8574546,-1.105037,-2.1065,0.97259759,-3.19151915,2.841,-0.21
2.8574546,-1.105037,-2.1065,0.48704624,-4.95127346,4.617,-0.024
2.8574546,-1.105037,-2.1065,2.65345619,-3.75123336,2.496,0.432
2.8488695,-1.1189238,-2.1013,0.97259759,-3.19151915,2.838,-0.213
2.8488695,-1.1189238,-2.1013,0.48704624,-4.95127346,4.61,-0.026
2.8488695,-1.1189238,-2.1013,2.65345619,-3.75123336,2.475,0.434
2.8413779,-1.1334098,-2.1099,0.97259759,-3.19151915,2.791,-0.21
2.8413779,-1.1334098,-2.1099,0.48704624,-4.95127346,4.612,-0.022
2.8413779,-1.1334098,-2.1099,2.65345619,-3.75123336,2.464,0.438
2.8323794,-1.1461632,-2.1007,0.97259759,-3.19151915,2.789,-0.214
2.8323794,-1.1461632,-2.1007,0.48704624,-4.95127346,4.582,-0.024
2.8323794,-1.1461632,-2.1007,2.65345619,-3.75123336,2.448,0.44
2.8249082,-1.1616008,-2.1103,0.97259759,-3.19151915,2.785,-0.214
2.8249082,-1.1616008,-2.1103,0.48704624,-4.95127346,4.599,-0.023
2.8164749,-1.1744507,-2.1056,0.97259759,-3.19151915,2.778,-0.214
2.8164749,-1.1744507,-2.1056,0.48704624,-4.95127346,4.617,-0.022
2.8077897,-1.1897194,-2.1039,2.65345619,-3.75123336,2.398,0.447
2.7993364,-1.2036151,-2.1029,0.97259759,-3.19151915,2.722,-0.219
2.7993364,-1.2036151,-2.1029,2.65345619,-3.75123336,2.367,0.451
2.7905341,-1.2203795,-2.1105,2.65345619,-3.75123336,2.365,0.454
2.7814282,-1.2332437,-2.1019,0.97259759,-3.19151915,2.714,-0.224
2.7736377,-1.2492375,-2.1098,0.48704624,-4.95127346,4.471,-0.03
2.7652948,-1.2621272,-2.1072,2.65345619,-3.75123336,2.292,0.468
2.7571569,-1.2765295,-2.1083,0.48704624,-4.95127346,4.471,-0.032
2.7474902,-1.2911812,-2.1033,2.65345619,-3.75123336,2.263,0.477
2.7397609,-1.3063815,-2.1087,0.97259759,-3.19151915,2.607,-0.228
2.7397609,-1.3063815,-2.1087,0.48704624,-4.95127346,4.401,-0.024
2.7397609,-1.3063815,-2.1087,2.65345619,-3.75123336,2.239,0.488
2.7312633,-1.3194979,-2.1061,0.97259759,-3.19151915,2.591,-0.227
2.7312633,-1.3194979,-2.1061,0.48704624,-4.95127346,4.386,-0.024
2.7312633,-1.3194979,-2.1061,2.65345619,-3.75123336,2.221,0.489
2.7227804,-1.333847,-2.105,0.97259759,-3.19151915,2.532,-0.23
2.7227804,-1.333847,-2.105,0.48704624,-4.95127346,4.373,-0.024
2.7227804,-1.333847,-2.105,2.65345619,-3.75123336,2.215,0.489
2.7165425,-1.3470959,-2.1122,0.97259759,-3.19151915,2.515,-0.23
2.7165425,-1.3470959,-2.1122,0.48704624,-4.95127346,4.342,-0.022
2.7165425,-1.3470959,-2.1122,2.65345619,-3.75123336,2.194,0.492
2.7065067,-1.3611394,-2.0998,0.97259759,-3.19151915,2.529,-0.235
2.7065067,-1.3611394,-2.0998,0.48704624,-4.95127346,4.325,-0.027
2.7065067,-1.3611394,-2.0998,2.65345619,-3.75123336,2.176,0.493
2.7000791,-1.3739971,-2.1061,0.97259759,-3.19151915,2.512,-0.237
2.7000791,-1.3739971,-2.1061,0.48704624,-4.95127346,4.309,-0.028
2.7000791,-1.3739971,-2.1061,2.65345619,-3.75123336,2.17,0.495
2.6934979,-1.3860842,-2.1127,0.97259759,-3.19151915,2.517,-0.236
2.6934979,-1.3860842,-2.1127,0.48704624,-4.95127346,4.322,-0.024
2.6934979,-1.3860842,-2.1127,2.65345619,-3.75123336,2.156,0.503
2.6886787,-1.3931222,-2.1076,0.97259759,-3.19151915,2.497,-0.238
2.6886787,-1.3931222,-2.1076,0.48704624,-4.95127346,4.296,-0.027
2.6886787,-1.3931222,-2.1076,2.65345619,-3.75123336,2.154,0.497
2.6885114,-1.3932988,-2.1067,0.97259759,-3.19151915,2.472,-0.237
2.6883352,-1.3936092,-2.1062,0.48704624,-4.95127346,4.273,-0.026
2.6883352,-1.3936092,-2.1062,2.65345619,-3.75123336,2.135,0.505
2.6882112,-1.3937777,-2.106,0.97259759,-3.19151915,2.49,-0.239
2.6882112,-1.3937777,-2.106,0.48704624,-4.95127346,4.279,-0.026
2.6882112,-1.3937777,-2.106,2.65345619,-3.75123336,2.134,0.505
2.6883334,-1.3934761,-2.1065,0.97259759,-3.19151915,2.484,-0.239
2.6883334,-1.3934761,-2.1065,0.48704624,-4.95127346,4.29,-0.026
2.6883334,-1.3934761,-2.1065,2.65345619,-3.75123336,2.139,0.504
2.6883352,-1.3934478,-2.1055,2.65345619,-3.75123336,2.135,0.505
2.6850393,-1.3972271,-1.8646,2.65345619,-3.75123336,2.301,0.315
2.6835674,-1.3977925,-1.743,2.65345619,-3.75123336,2.394,0.139
2.6825458,-1.3988497,-1.5971,2.65345619,-3.75123336,2.414,0.021
2.6826137,-1.3992143,-1.5198,3.12907696,-5.5581163,4.327,0.054
2.6822649,-1.3989865,-1.5306,3.12907696,-5.5581163,4.276,0.056
2.6819154,-1.3989962,-1.5254,3.12907696,-5.5581163,4.269,0.056
2.6807236,-1.3999966,-1.4286,2.65345619,-3.75123336,2.396,-0.129
